ApplicationId,ApplicantName,DateOfBirth,Gender,AadhaarNumber,Mobile,Email,PresentAddress,PermanentAddress,Division,SubDivision,PoliceStation,PassportType,ApplicationPriority,TravelPurpose,TravelCountry,ApplicationStatus,AssignedConstable,FieldVisitCompleted,CriminalRecord,FirLinked,CourtCasePending,LookoutNotice,RejectionReason,OfficerRemarks,VerificationDate
PV-2026-KOL-0389,"Sanjay Nayak",1977-10-04,Male,XXXX-XXXX-6430,9843088410,sanjay.nayak93@example.com,"#130, Main Road, Kolar","#130, Main Road, Kolar",Bengaluru,Kolar,Kolar Town PS,Fresh,NORMAL,"Higher Studies (UK/Europe)",Germany,VERIFIED,"PC Shivakumar N. (KSP-CON-6721)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-KOL-0390,"Deepak Choudhury",1993-12-07,Male,XXXX-XXXX-6467,9843096329,deepak.choudhury94@example.com,"#145, Main Road, Kolar","#145, Main Road, Kolar",Bengaluru,Kolar,Mulbagal PS,Renewal,NORMAL,"Employment (Gulf)",United Arab Emirates,VERIFIED,"WHC Savitha D. (KSP-CON-3310)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-KOL-0391,"Venkatesh Shetty",1967-02-10,Male,XXXX-XXXX-6504,9843104248,venkatesh.shetty95@example.com,"#160, Main Road, Kolar","#160, Main Road, Kolar",Bengaluru,Kolar,Srinivaspur PS,Tatkal,TATKAL,"Tourism",France,VERIFIED,"HC Mallikarjun K. (KSP-CON-1678)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-KOL-0392,"Suresh Kumar",1983-04-13,Male,XXXX-XXXX-6541,9843112167,suresh.kumar96@example.com,"#175, Main Road, Kolar","#175, Main Road, Kolar",Bengaluru,Kolar,Bangarapet PS,Fresh,NORMAL,"Tourism",Australia,VERIFIED,"HC Raghavendra P. (KSP-CON-2987)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-KOL-0393,"Vijay Iyengar",1999-06-16,Male,XXXX-XXXX-6578,9843120086,vijay.iyengar97@example.com,"#190, Main Road, Kolar","#190, Main Road, Kolar",Bengaluru,Kolar,Kolar Town PS,Renewal,NORMAL,"Family Visit",Japan,PENDING,"PC Ningappa H. (KSP-CON-8032)",false,false,,false,false,,,
PV-2026-KOL-0394,"Sanjay Nayak",1973-08-19,Male,XXXX-XXXX-6615,9843128005,sanjay.nayak98@example.com,"#205, Main Road, Kolar","#205, Main Road, Kolar",Bengaluru,Kolar,Mulbagal PS,Fresh,NORMAL,"Work Visa (USA)",United States of America,PENDING,"WHC Renuka B. (KSP-CON-3891)",false,false,,false,false,,,
PV-2026-KOL-0395,"Deepak Choudhury",1989-10-22,Male,XXXX-XXXX-6652,9843135924,deepak.choudhury0@example.com,"#220, Main Road, Kolar","#220, Main Road, Kolar",Bengaluru,Kolar,Srinivaspur PS,Fresh,NORMAL,"Higher Studies (UK/Europe)",Germany,PENDING,"WPC Geetha R. (KSP-CON-4902)",false,false,,false,false,,,
PV-2026-KOL-0396,"Venkatesh Shetty",2005-12-25,Male,XXXX-XXXX-6689,9843143843,venkatesh.shetty1@example.com,"#235, Main Road, Kolar","#235, Main Road, Kolar",Bengaluru,Kolar,Bangarapet PS,Renewal,NORMAL,"Employment (Gulf)",United Arab Emirates,FIELD_VISIT_DONE,"HC Manjunatha S. (KSP-CON-2044)",true,false,,false,false,,,
PV-2026-KOL-0397,"Suresh Kumar",1979-02-28,Male,XXXX-XXXX-6726,9843151762,suresh.kumar2@example.com,"#250, Main Road, Kolar","#250, Main Road, Kolar",Bengaluru,Kolar,Kolar Town PS,Fresh,NORMAL,"Tourism",France,FIELD_VISIT_DONE,"PC Praveen Gowda (KSP-CON-5120)",true,false,,false,false,,,
PV-2026-KOL-0398,"Vijay Iyengar",1995-04-03,Male,XXXX-XXXX-6763,9843159681,vijay.iyengar3@example.com,"#265, Main Road, Kolar","#265, Main Road, Kolar",Bengaluru,Kolar,Mulbagal PS,Tatkal,TATKAL,"Tourism",Australia,PENDING,"PC Chethan V. (KSP-CON-6245)",false,false,,false,false,,,
PV-2026-KOL-0399,"Sanjay Nayak",1969-06-06,Male,XXXX-XXXX-6800,9843167600,sanjay.nayak4@example.com,"#280, Main Road, Kolar","#280, Main Road, Kolar",Bengaluru,Kolar,Srinivaspur PS,Renewal,URGENT,"Family Visit",Japan,FLAGGED,"PC Venkatesh G. (KSP-CON-5512)",true,true,FIR-2025-500/KOL,true,false,,"FLAGGED TO SPECIAL BRANCH / CID: Linked to FIR-2025-500/KOL. Case pending in jurisdictional court.",2026-06-15T11:20:00
PV-2026-KOL-0400,"Deepak Choudhury",1985-08-09,Male,XXXX-XXXX-6837,9843175519,deepak.choudhury5@example.com,"#295, Main Road, Kolar","#295, Main Road, Kolar",Bengaluru,Kolar,Bangarapet PS,Fresh,NORMAL,"Work Visa (USA)",United States of America,REJECTED,"HC Basavaraj M. (KSP-CON-1890)",true,false,,false,false,"Adverse report: Ongoing criminal investigation and FIR pending","Application rejected by Police Sub-Inspector. Reason: Adverse report: Ongoing criminal investigation and FIR pending",2026-05-10T16:00:00
PV-2026-KOL-0401,"Rahul Rao",1983-06-08,Male,XXXX-XXXX-6874,9843183438,rahul.rao6@example.com,"#10, Main Road, Kolar Gold Fields (KGF)","#10, Main Road, Kolar Gold Fields (KGF)",Bengaluru,Kolar Gold Fields (KGF),Robertsonpet PS,Tatkal,TATKAL,"Tourism",France,VERIFIED,"HC Mallikarjun K. (KSP-CON-1678)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-KOL-0402,"Girish Shekhar",1999-08-11,Male,XXXX-XXXX-6911,9843191357,girish.shekhar7@example.com,"#25, Main Road, Kolar Gold Fields (KGF)","#25, Main Road, Kolar Gold Fields (KGF)",Bengaluru,Kolar Gold Fields (KGF),Champion Reefs PS,Fresh,NORMAL,"Tourism",Australia,VERIFIED,"HC Raghavendra P. (KSP-CON-2987)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-KOL-0403,"Sunil Joshi",1973-10-14,Male,XXXX-XXXX-6948,9843199276,sunil.joshi8@example.com,"#40, Main Road, Kolar Gold Fields (KGF)","#40, Main Road, Kolar Gold Fields (KGF)",Bengaluru,Kolar Gold Fields (KGF),Andersonpet PS,Fresh,NORMAL,"Family Visit",Japan,VERIFIED,"PC Ningappa H. (KSP-CON-8032)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-KOL-0404,"Raghavendra Pillai",1989-12-17,Male,XXXX-XXXX-6985,9843207195,raghavendra.pillai9@example.com,"#55, Main Road, Kolar Gold Fields (KGF)","#55, Main Road, Kolar Gold Fields (KGF)",Bengaluru,Kolar Gold Fields (KGF),Robertsonpet PS,Renewal,NORMAL,"Work Visa (USA)",United States of America,VERIFIED,"WHC Renuka B. (KSP-CON-3891)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-KOL-0405,"Sachin Gowda",2005-02-20,Male,XXXX-XXXX-7022,9843215114,sachin.gowda10@example.com,"#70, Main Road, Kolar Gold Fields (KGF)","#70, Main Road, Kolar Gold Fields (KGF)",Bengaluru,Kolar Gold Fields (KGF),Champion Reefs PS,Fresh,NORMAL,"Higher Studies (UK/Europe)",Germany,VERIFIED,"WPC Geetha R. (KSP-CON-4902)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-KOL-0406,"Rahul Rao",1979-04-23,Male,XXXX-XXXX-7059,9843223033,rahul.rao11@example.com,"#85, Main Road, Kolar Gold Fields (KGF)","#85, Main Road, Kolar Gold Fields (KGF)",Bengaluru,Kolar Gold Fields (KGF),Andersonpet PS,Tatkal,TATKAL,"Employment (Gulf)",United Arab Emirates,VERIFIED,"HC Manjunatha S. (KSP-CON-2044)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-KOL-0407,"Girish Shekhar",1995-06-26,Male,XXXX-XXXX-7096,9843230952,girish.shekhar12@example.com,"#100, Main Road, Kolar Gold Fields (KGF)","#100, Main Road, Kolar Gold Fields (KGF)",Bengaluru,Kolar Gold Fields (KGF),Robertsonpet PS,Renewal,NORMAL,"Tourism",France,VERIFIED,"PC Praveen Gowda (KSP-CON-5120)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-KOL-0408,"Sunil Joshi",1969-08-01,Male,XXXX-XXXX-7133,9843238871,sunil.joshi13@example.com,"#115, Main Road, Kolar Gold Fields (KGF)","#115, Main Road, Kolar Gold Fields (KGF)",Bengaluru,Kolar Gold Fields (KGF),Champion Reefs PS,Fresh,URGENT,"Tourism",Australia,VERIFIED,"PC Chethan V. (KSP-CON-6245)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-KOL-0409,"Raghavendra Pillai",1985-10-04,Male,XXXX-XXXX-7170,9843246790,raghavendra.pillai14@example.com,"#130, Main Road, Kolar Gold Fields (KGF)","#130, Main Road, Kolar Gold Fields (KGF)",Bengaluru,Kolar Gold Fields (KGF),Andersonpet PS,Fresh,NORMAL,"Family Visit",Japan,VERIFIED,"PC Venkatesh G. (KSP-CON-5512)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-KOL-0410,"Sachin Gowda",2001-12-07,Male,XXXX-XXXX-7207,9843254709,sachin.gowda15@example.com,"#145, Main Road, Kolar Gold Fields (KGF)","#145, Main Road, Kolar Gold Fields (KGF)",Bengaluru,Kolar Gold Fields (KGF),Robertsonpet PS,Renewal,NORMAL,"Work Visa (USA)",United States of America,VERIFIED,"HC Basavaraj M. (KSP-CON-1890)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-KOL-0411,"Rahul Rao",1975-02-10,Male,XXXX-XXXX-7244,9843262628,rahul.rao16@example.com,"#160, Main Road, Kolar Gold Fields (KGF)","#160, Main Road, Kolar Gold Fields (KGF)",Bengaluru,Kolar Gold Fields (KGF),Champion Reefs PS,Tatkal,TATKAL,"Higher Studies (UK/Europe)",Germany,VERIFIED,"HC Ramaiah B. (KSP-CON-4421)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-KOL-0412,"Girish Shekhar",1991-04-13,Male,XXXX-XXXX-7281,9843270547,girish.shekhar17@example.com,"#175, Main Road, Kolar Gold Fields (KGF)","#175, Main Road, Kolar Gold Fields (KGF)",Bengaluru,Kolar Gold Fields (KGF),Andersonpet PS,Fresh,NORMAL,"Employment (Gulf)",United Arab Emirates,VERIFIED,"PC Suresh K. (KSP-CON-3189)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-KOL-0413,"Sunil Joshi",1965-06-16,Male,XXXX-XXXX-7318,9843278466,sunil.joshi18@example.com,"#190, Main Road, Kolar Gold Fields (KGF)","#190, Main Road, Kolar Gold Fields (KGF)",Bengaluru,Kolar Gold Fields (KGF),Robertsonpet PS,Renewal,NORMAL,"Tourism",France,PENDING,"PC Anand Kumar T. (KSP-CON-7104)",false,false,,false,false,,,
PV-2026-KOL-0414,"Raghavendra Pillai",1981-08-19,Male,XXXX-XXXX-7355,9843286385,raghavendra.pillai19@example.com,"#205, Main Road, Kolar Gold Fields (KGF)","#205, Main Road, Kolar Gold Fields (KGF)",Bengaluru,Kolar Gold Fields (KGF),Champion Reefs PS,Fresh,NORMAL,"Tourism",Australia,PENDING,"PC Shivakumar N. (KSP-CON-6721)",false,false,,false,false,,,
PV-2026-KOL-0415,"Sachin Gowda",1997-10-22,Male,XXXX-XXXX-7392,9843294304,sachin.gowda20@example.com,"#220, Main Road, Kolar Gold Fields (KGF)","#220, Main Road, Kolar Gold Fields (KGF)",Bengaluru,Kolar Gold Fields (KGF),Andersonpet PS,Fresh,NORMAL,"Family Visit",Japan,PENDING,"WHC Savitha D. (KSP-CON-3310)",false,false,,false,false,,,
PV-2026-KOL-0416,"Rahul Rao",1971-12-25,Male,XXXX-XXXX-7429,9843302223,rahul.rao21@example.com,"#235, Main Road, Kolar Gold Fields (KGF)","#235, Main Road, Kolar Gold Fields (KGF)",Bengaluru,Kolar Gold Fields (KGF),Robertsonpet PS,Renewal,NORMAL,"Work Visa (USA)",United States of America,FIELD_VISIT_DONE,"HC Mallikarjun K. (KSP-CON-1678)",true,false,,false,false,,,
PV-2026-KOL-0417,"Girish Shekhar",1987-02-28,Male,XXXX-XXXX-7466,9843310142,girish.shekhar22@example.com,"#250, Main Road, Kolar Gold Fields (KGF)","#250, Main Road, Kolar Gold Fields (KGF)",Bengaluru,Kolar Gold Fields (KGF),Champion Reefs PS,Fresh,NORMAL,"Higher Studies (UK/Europe)",Germany,FIELD_VISIT_DONE,"HC Raghavendra P. (KSP-CON-2987)",true,false,,false,false,,,
PV-2026-KOL-0418,"Sunil Joshi",2003-04-03,Male,XXXX-XXXX-7503,9843318061,sunil.joshi23@example.com,"#265, Main Road, Kolar Gold Fields (KGF)","#265, Main Road, Kolar Gold Fields (KGF)",Bengaluru,Kolar Gold Fields (KGF),Andersonpet PS,Tatkal,TATKAL,"Employment (Gulf)",United Arab Emirates,PENDING,"PC Ningappa H. (KSP-CON-8032)",false,false,,false,false,,,
PV-2026-KOL-0419,"Raghavendra Pillai",1977-06-06,Male,XXXX-XXXX-7540,9843325980,raghavendra.pillai24@example.com,"#280, Main Road, Kolar Gold Fields (KGF)","#280, Main Road, Kolar Gold Fields (KGF)",Bengaluru,Kolar Gold Fields (KGF),Robertsonpet PS,Renewal,URGENT,"Tourism",France,FLAGGED,"WHC Renuka B. (KSP-CON-3891)",true,true,FIR-2025-520/KOL,true,false,,"FLAGGED TO SPECIAL BRANCH / CID: Linked to FIR-2025-520/KOL. Case pending in jurisdictional court.",2026-06-15T11:20:00
PV-2026-KOL-0420,"Sachin Gowda",1993-08-09,Male,XXXX-XXXX-7577,9843333899,sachin.gowda25@example.com,"#295, Main Road, Kolar Gold Fields (KGF)","#295, Main Road, Kolar Gold Fields (KGF)",Bengaluru,Kolar Gold Fields (KGF),Champion Reefs PS,Fresh,NORMAL,"Tourism",Australia,REJECTED,"WPC Geetha R. (KSP-CON-4902)",true,false,,false,false,"Address proof submitted found forged or non-verifiable","Application rejected by Police Sub-Inspector. Reason: Address proof submitted found forged or non-verifiable",2026-05-10T16:00:00
PV-2026-RAM-0421,"Venkatesh Verma",1991-06-08,Male,XXXX-XXXX-7614,9843341818,venkatesh.verma26@example.com,"#10, Main Road, Ramanagara","#10, Main Road, Ramanagara",Bengaluru,Ramanagara,Ramanagara Town PS,Tatkal,TATKAL,"Higher Studies (UK/Europe)",Germany,VERIFIED,"HC Ramaiah B. (KSP-CON-4421)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-RAM-0422,"Suresh Bhat",1965-08-11,Male,XXXX-XXXX-7651,9843349737,suresh.bhat27@example.com,"#25, Main Road, Ramanagara","#25, Main Road, Ramanagara",Bengaluru,Ramanagara,Channapatna PS,Fresh,NORMAL,"Employment (Gulf)",United Arab Emirates,VERIFIED,"PC Suresh K. (KSP-CON-3189)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-RAM-0423,"Vijay Das",1981-10-14,Male,XXXX-XXXX-7688,9843357656,vijay.das28@example.com,"#40, Main Road, Ramanagara","#40, Main Road, Ramanagara",Bengaluru,Ramanagara,Kanakapura PS,Fresh,NORMAL,"Tourism",France,VERIFIED,"PC Anand Kumar T. (KSP-CON-7104)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-RAM-0424,"Sanjay Nambiar",1997-12-17,Male,XXXX-XXXX-7725,9843365575,sanjay.nambiar29@example.com,"#55, Main Road, Ramanagara","#55, Main Road, Ramanagara",Bengaluru,Ramanagara,Magadi PS,Renewal,NORMAL,"Tourism",Australia,VERIFIED,"PC Shivakumar N. (KSP-CON-6721)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-RAM-0425,"Deepak Varma",1971-02-20,Male,XXXX-XXXX-7762,9843373494,deepak.varma30@example.com,"#70, Main Road, Ramanagara","#70, Main Road, Ramanagara",Bengaluru,Ramanagara,Ramanagara Town PS,Fresh,NORMAL,"Family Visit",Japan,VERIFIED,"WHC Savitha D. (KSP-CON-3310)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-RAM-0426,"Venkatesh Verma",1987-04-23,Male,XXXX-XXXX-7799,9843381413,venkatesh.verma31@example.com,"#85, Main Road, Ramanagara","#85, Main Road, Ramanagara",Bengaluru,Ramanagara,Channapatna PS,Tatkal,TATKAL,"Work Visa (USA)",United States of America,VERIFIED,"HC Mallikarjun K. (KSP-CON-1678)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-RAM-0427,"Suresh Bhat",2003-06-26,Male,XXXX-XXXX-7836,9843389332,suresh.bhat32@example.com,"#100, Main Road, Ramanagara","#100, Main Road, Ramanagara",Bengaluru,Ramanagara,Kanakapura PS,Renewal,NORMAL,"Higher Studies (UK/Europe)",Germany,VERIFIED,"HC Raghavendra P. (KSP-CON-2987)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-RAM-0428,"Vijay Das",1977-08-01,Male,XXXX-XXXX-7873,9843397251,vijay.das33@example.com,"#115, Main Road, Ramanagara","#115, Main Road, Ramanagara",Bengaluru,Ramanagara,Magadi PS,Fresh,URGENT,"Employment (Gulf)",United Arab Emirates,VERIFIED,"PC Ningappa H. (KSP-CON-8032)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-RAM-0429,"Sanjay Nambiar",1993-10-04,Male,XXXX-XXXX-7910,9843405170,sanjay.nambiar34@example.com,"#130, Main Road, Ramanagara","#130, Main Road, Ramanagara",Bengaluru,Ramanagara,Ramanagara Town PS,Fresh,NORMAL,"Tourism",France,VERIFIED,"WHC Renuka B. (KSP-CON-3891)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-RAM-0430,"Deepak Varma",1967-12-07,Male,XXXX-XXXX-7947,9843413089,deepak.varma35@example.com,"#145, Main Road, Ramanagara","#145, Main Road, Ramanagara",Bengaluru,Ramanagara,Channapatna PS,Renewal,NORMAL,"Tourism",Australia,VERIFIED,"WPC Geetha R. (KSP-CON-4902)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-RAM-0431,"Venkatesh Verma",1983-02-10,Male,XXXX-XXXX-7984,9843421008,venkatesh.verma36@example.com,"#160, Main Road, Ramanagara","#160, Main Road, Ramanagara",Bengaluru,Ramanagara,Kanakapura PS,Tatkal,TATKAL,"Family Visit",Japan,VERIFIED,"HC Manjunatha S. (KSP-CON-2044)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-RAM-0432,"Suresh Bhat",1999-04-13,Male,XXXX-XXXX-8021,9843428927,suresh.bhat37@example.com,"#175, Main Road, Ramanagara","#175, Main Road, Ramanagara",Bengaluru,Ramanagara,Magadi PS,Fresh,NORMAL,"Work Visa (USA)",United States of America,VERIFIED,"PC Praveen Gowda (KSP-CON-5120)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-RAM-0433,"Vijay Das",1973-06-16,Male,XXXX-XXXX-8058,9843436846,vijay.das38@example.com,"#190, Main Road, Ramanagara","#190, Main Road, Ramanagara",Bengaluru,Ramanagara,Ramanagara Town PS,Renewal,NORMAL,"Higher Studies (UK/Europe)",Germany,PENDING,"PC Chethan V. (KSP-CON-6245)",false,false,,false,false,,,
PV-2026-RAM-0434,"Sanjay Nambiar",1989-08-19,Male,XXXX-XXXX-8095,9843444765,sanjay.nambiar39@example.com,"#205, Main Road, Ramanagara","#205, Main Road, Ramanagara",Bengaluru,Ramanagara,Channapatna PS,Fresh,NORMAL,"Employment (Gulf)",United Arab Emirates,PENDING,"PC Venkatesh G. (KSP-CON-5512)",false,false,,false,false,,,
PV-2026-RAM-0435,"Deepak Varma",2005-10-22,Male,XXXX-XXXX-8132,9843452684,deepak.varma40@example.com,"#220, Main Road, Ramanagara","#220, Main Road, Ramanagara",Bengaluru,Ramanagara,Kanakapura PS,Fresh,NORMAL,"Tourism",France,PENDING,"HC Basavaraj M. (KSP-CON-1890)",false,false,,false,false,,,
PV-2026-RAM-0436,"Venkatesh Verma",1979-12-25,Male,XXXX-XXXX-8169,9843460603,venkatesh.verma41@example.com,"#235, Main Road, Ramanagara","#235, Main Road, Ramanagara",Bengaluru,Ramanagara,Magadi PS,Renewal,NORMAL,"Tourism",Australia,FIELD_VISIT_DONE,"HC Ramaiah B. (KSP-CON-4421)",true,false,,false,false,,,
